trip_id,shopping_time
4346015,2029.457087
4345768,4779.308164
4345482,3123.949413
4346092,3387.410793
4346100,1703.909222
4346106,2645.525499
4346108,2563.803227
4346110,2169.860588
4346102,2333.654786
4346115,1370.163055
4346117,1984.370126
4346161,1879.72451
4346167,2144.437176
4346219,2113.39314
4346220,1217.130408
4346222,3429.064258
4346224,3030.291827
4346238,1977.151459
4346248,2492.204317
4346273,2575.504494
4346232,2941.426138
4346278,2924.70104
4346036,2056.983863
4346325,2941.7402
4346329,3391.870357
4346364,1751.89592
4346345,4118.013455
4346386,1637.024359
4345890,2182.665976
4346417,3438.645054
4346457,1812.274852
4345646,3670.332185
4346230,1914.973477
4346237,2085.804192
4346551,3676.123564
4346554,1823.574315
4345659,2338.973739
4346177,4015.662853
4346575,2304.64224
4346587,3485.911739
4346594,3403.760576
4346020,1702.636239
4346397,5551.627801
4346632,3074.545361
4346654,1826.653753
4346190,2557.466071
4346682,2262.00852
4346687,2442.816864
4346540,4517.918465
4346713,3102.565341
4346717,2665.901342
4346723,2199.891044
4346731,2042.096742
4346378,4085.830726
4346742,2498.078703
4346757,1913.49874
4346639,1053.62296
4346773,3157.698684
4346607,2563.337575
4346782,3415.352879
4346046,1641.345192
4346796,860.0724582
4346829,2307.393323
4346830,1414.83248
4346217,2102.041637
4346851,2942.94487
4346877,2004.465171
4346878,1685.844825
4346879,4013.962383
4346887,1264.647749
4346834,2019.4223
4346905,2457.522293
4346930,2061.458467
4346956,1945.990165
4346957,2661.027183
4346959,1566.413349
4346960,1593.744025
4346981,1412.570859
4347008,2661.601047
4346859,1886.425613
4347066,2889.644332
4347068,3148.812854
4346280,1898.30806
4347098,1892.574942
4346340,3327.820854
4347123,1001.964712
4347163,2615.789617
4345978,2646.513472
4347179,1421.181844
4347181,2584.902157
4346567,2341.123538
4347210,2210.572675
4347218,2606.878213
4346665,4005.128088
4346570,1659.290083
4347246,2177.859434
4347247,1394.72467
4347256,687.8465272
4346608,3858.239782
4347262,3212.029328
4347267,2000.390605
4347106,1977.292993
4347190,2302.617437
4347288,1866.513901
4347289,1488.816904
4347296,2604.373251
4347314,2556.632532
4347331,1068.462421
4347338,1701.515996
4347375,1687.153731
4347376,2215.376492
4347399,2355.089262
4347400,2836.539432
4347406,2130.865131
4347407,973.2458636
4347410,2512.316016
4347419,2040.820078
4347451,2828.066843
4347313,920.1915932
4347472,2620.746616
4347473,1467.78352
4347500,3225.821859
4347576,1590.990463
4347589,2381.860295
4347590,3094.302678
4347591,2439.612305
4347601,2659.157638
4347378,3699.440156
4347621,2344.997999
4347642,3683.423491
4347380,2022.181424
4347653,2561.64691
4347676,2538.424366
4347692,2318.754967
4347707,1966.29376
4347221,2116.488454
4347745,1629.19836
4347767,2788.304505
4347768,1353.776135
4347770,2004.868341
4347772,1737.28814
4347602,3213.975987
4347879,3335.196282
4347881,3920.254379
4347886,3221.364497
4347888,3379.733004
4347889,1943.833613
4347890,2251.185128
4347891,2295.963848
4347892,1364.950353
4347894,1938.900039
4347921,3123.348651
4347544,3240.975766
4347469,3084.54903
4347623,2346.223325
4347417,2656.081762
4347994,4443.538286
4346902,3156.343818
4348010,811.7116726
4347780,1572.269292
4347675,4119.484978
4347783,1855.956207
4348105,1838.689801
4348109,2483.967206
4347070,784.5693127
4348124,2640.959732
4347717,2725.003572
4348132,1925.756116
4348158,3158.488099
4348160,1742.504
4348161,3090.503552
4348094,3622.562608
4348196,2723.696881
4347795,2582.294459
4348199,3213.126959
4347782,2729.243142
4348237,1313.226148
4348069,2346.321624
4348248,1691.41295
4348249,2112.931529
4348253,3215.51532
4347998,2277.912298
4348272,1379.382445
4348276,2823.145381
4348283,3186.712315
4347564,1069.11001
4348305,2422.475399
4348309,2503.703689
4348336,1992.625184
4348337,2289.976159
4348348,2114.285711
4348359,1590.348527
4348380,2753.511992
4348386,1796.200585
4348394,3048.670659
4348398,2705.49145
4348400,3720.851632
4348403,3800.282255
4348408,2972.268607
4348412,1040.664785
4348427,1866.20065
4348457,2108.334925
4348465,2822.412861
4348469,1869.423559
4348499,3240.411379
4348500,1915.302341
4348507,2262.593727
4348184,1631.073307
4348312,1039.132684
4348560,2906.492181
4348561,2248.448107
4348586,2525.149424
4348346,3446.748868
4348615,1550.878483
4348618,3866.966869
4347781,2224.624481
4348629,2322.282263
4348672,2613.18721
4348392,2460.780978
4348699,1535.382965
4348702,2025.738669
4348720,2867.146602
4348725,2287.121182
4348724,2274.550729
4348727,3044.783387
4348037,1447.716685
4348734,2255.214823
4348752,3241.983735
4348756,3058.542844
4348757,2283.934029
4348769,2344.450474
4348779,1894.061086
4348780,2893.199034
4348817,2274.976876
4348729,1754.885994
4348836,1986.94116
4348839,880.6809061
4348840,3392.454069
4348841,2792.98382
4348533,1593.642516
4348869,2648.260308
4348885,2963.373445
4348946,2026.772621
4348971,3010.836795
4349016,1738.211147
4349026,1034.440227
4348785,842.9340069
4349057,4064.044589
4349063,2336.211736
4349107,3932.274983
4349108,2121.102907
4349111,2174.199336
4349112,1458.7911
4348575,2907.836032
4348950,1668.909614
4349128,2591.352944
4349136,1892.86952
4349138,3140.883359
4349149,2315.147581
4349178,3709.112234
4349007,3635.896187
4348998,1545.305039
4349220,2051.020006
4349230,2245.080321
4349234,2379.829677
4349203,1267.228854
4349027,1311.600096
4348820,1604.016459
4349328,3357.328743
4349338,2991.484226
4349344,2868.721482
4349345,1380.782816
4349363,2049.936305
4349133,3565.283024
4349373,2893.246979
4349374,3170.03673
4349375,2701.424478
4349376,2551.86399
4349378,2848.820465
4349379,2403.47193
4349380,3173.475456
4349381,2086.0626
4349398,1827.255522
4349422,2294.05379
4349432,1955.468653
4349436,2506.292371
4348749,2669.400732
4349461,2751.238236
4349139,5133.063606
4349383,4111.377967
4349483,1571.316425
4349504,1435.115224
4349520,1541.849401
4349541,2435.979151
4349250,1654.906895
4349588,3033.192512
4349589,2792.40948
4349590,2257.370259
4349150,3678.300863
4349497,3616.858003
4349618,2933.154802
4349463,3350.924304
4349071,1815.509432
4349637,2210.23219
4349346,4842.971232
4349648,1472.35902
4349653,2369.816536
4349656,2874.30897
4349666,3112.386438
4349222,932.7329021
4348674,2197.359518
4349386,4079.690015
4349689,3460.773897
4349690,2544.681447
4349691,1853.422468
4349720,2735.380321
4349721,1628.902289
4349298,1867.424996
4349384,1605.72865
4349750,3486.332175
4349752,4718.022535
4349767,1770.021489
4349288,3282.389759
4349795,2712.751939
4349798,4304.400315
4349825,1528.956545
4349506,1165.112619
4349725,1001.474135
4349343,1778.624906
4349877,2035.564341
4349882,1364.816315
4349885,1628.902289
4349897,1623.010643
4349900,2204.035342
4349901,2809.92094
4348671,4591.872579
4349929,2165.627902
4349934,1977.489661
4349938,3703.153503
4349944,2851.208809
4349954,3654.666896
4349956,2629.296786
4349963,2946.608423
4348917,3520.728001
4350000,1954.187031
4350001,1920.42217
4350003,2576.10023
4350004,3183.969115
4350013,2469.930954
4349949,5047.879802
4349812,2803.249882
4350025,2926.036882
4349525,635.52614
4349879,2457.063174
4350086,2612.797542
4349905,1368.473582
4350093,1752.224999
4350114,1844.214355
4350115,2166.057815
4350128,1832.897266
4350131,1265.590466
4349723,662.1528399
4350136,2023.411326
4349797,1181.213748
4350150,2064.953717
4349853,3211.85041
4350170,1542.412516
4350190,3829.311587
4349976,2581.885917
4349974,1635.274969
4350153,3217.184159
4350208,2146.504698
4350221,3744.391773
4350228,1584.653913
4350233,2964.804798
4349988,1247.818528
4350259,3110.138312
4350265,3003.474808
4350009,3701.444755
4350279,2749.869868
4350280,1337.338718
4350293,5439.920253
4350294,2868.152933
4350305,3238.350844
4350306,2612.153893
4349947,1634.145104
4350314,1948.930617
4350325,1998.358336
4350362,1738.963255
4349285,3060.67558
4350209,1348.466495
4350376,1977.141477
4350384,2409.30658
4350398,1330.431847
4350415,1150.080055
4350154,3062.829209
4349948,2895.400844
4350443,2447.856827
4350450,1376.563938
4350452,4432.291999
4350457,2198.218898
4350460,2190.311758
4350359,5648.333326
4350481,2499.822167
4350495,2299.135609
4350023,2200.340191
4350329,1854.648696
4350522,2615.477494
4350523,2809.794759
4350531,2835.471408
4350400,1676.027359
4350535,2521.111129
4350547,2120.504229
4350551,2254.831043
4350564,1033.559911
4350110,1217.346257
4350421,2998.43356
4350620,2992.009333
4350623,3150.928304
4350628,1341.952687
4350631,1359.906176
4350064,3734.460143
4350655,3106.501218
4350656,2832.028281
4350658,2235.369023
4350659,2804.0532
4350660,3034.912883
4350664,3369.1907
4349474,1925.617968
4350694,3783.77002
4350062,3439.566807
4350711,2258.168828
4350740,1854.719769
4350746,1339.393081
4350757,2875.851336
4350649,3157.467474
4350784,3369.713277
4350799,2928.243965
4350817,2295.75217
4350476,1695.02691
4350835,2816.423482
4350837,1636.155281
4350844,2646.930119
4350646,1772.916942
4350855,2271.425295
4350497,1399.877123
4350871,2865.367712
4350856,3458.318123
4350702,3494.184134
4350877,2542.360085
4350883,3345.900986
4350893,2108.530847
4350637,2011.827867
4350553,1717.190252
4350911,2188.780644
4350915,3068.540265
4350919,3295.455261
4350925,1425.187408
4350931,2453.635135
4350692,1748.120757
4350888,1506.348914
4350956,5138.959281
4350957,2040.883571
4350960,2640.43211
4350973,4272.512062
4350992,2802.624015
4350997,3015.367333
4351006,3207.881981
4350829,1271.124236
4351034,2069.606192
4350986,3457.934992
4350785,1566.791966
4350892,2799.866797
4351089,3325.237252
4351094,1688.736715
4350886,3949.66754
4350965,1172.222221
4351107,2792.917459
4351125,4815.036909
4351126,2501.305751
4351128,2137.210106
4351009,1709.712492
4350760,1802.969087
4351144,2001.31247
4351151,1477.467146
4351154,2182.4782
4350923,4047.795026
4351177,1628.213474
4349996,3613.507855
4351080,1048.779812
4351196,4025.765273
4351200,2717.98868
4350976,1443.685834
4351023,1652.067113
4350650,3490.718573
4351210,2902.272999
4351212,2697.648682
4351216,3115.643811
4351156,2048.1973
4351233,3695.06405
4351256,3593.175873
4351257,3526.786798
4351258,2365.106196
4351051,2597.606487
4351095,4077.963916
4351268,1459.211853
4351272,2674.98475
4351289,3932.834171
4351199,2293.87699
4351081,1600.94253
4351303,2246.353776
4351306,1023.503172
4351076,2635.436861
4351309,3077.437936
4351201,1359.58606
4351346,1866.088287
4351347,2184.925412
4351263,5107.441672
4351377,2880.306419
4351382,2392.498981
4351383,1205.422644
4351307,3809.976957
4351245,1787.057546
4351217,1806.786322
4351222,4121.048045
4351436,871.371756
4351282,2078.498421
4351127,3153.349009
4351460,3249.316964
4351465,3184.194612
4351302,3835.731977
4351479,1262.585047
4350063,4920.60401
4351376,2413.531688
4351521,1544.550599
4351522,2204.595804
4351305,1494.435163
4351549,2710.636694
4351385,1582.473115
4351048,4252.692871
4351558,2154.828699
4351567,2859.67109
4351572,1793.77555
4351575,1553.866077
4351584,2353.183659
4351595,2155.677161
4351599,1990.983801
4351600,1645.899598
4351601,1973.650712
4351607,3219.535919
4351620,3293.548069
4351621,3310.196251
4351641,2600.274223
4351642,2291.875916
4351386,933.322576
4351651,1813.661473
4351652,2541.707704
4351661,2800.997536
4351173,1105.206917
4351553,2541.101166
4351678,1034.198167
4351461,3660.853856
4351592,1783.818642
4351174,2770.601558
4351710,2572.799498
4351719,1668.415509
4351720,2518.286939
4351721,3409.986099
4351722,3048.56915
4351630,4830.287894
4351635,4605.349547
4351745,2212.185525
4351750,2151.123432
4351755,1459.023624
4351760,1270.240937
4351766,2423.740416
4351560,1874.336171
4351770,1235.682776
4351771,2639.220451
4351772,736.1136036
4351703,3021.526506
4351787,1719.5269
4351765,2617.48513
4351804,934.0162931
4351485,2483.572606
4351836,1809.810088
4351663,1702.14843
4351848,2297.516158
4351619,1788.398906
4351859,2367.239692
4351860,3640.192947
4351866,3427.494341
4351869,1551.901683
4351871,1649.112414
4351881,1034.198167
4351709,1412.77179
4351885,2237.037328
4351894,1586.515708
4351895,926.1609881
4351912,2983.199127
4351914,3369.704519
4351919,1760.917281
4351638,1373.256197
4351800,2519.945179
4351932,2032.14102
4351933,2938.689355
4351934,1476.974571
4351767,5461.25298
4351714,3194.158031
4351935,3043.243779
4351937,1911.965123
4351740,1650.888054
4351945,2672.131447
4351962,3158.160764
4351964,2828.673604
4351400,2430.513949
4351707,3140.694725
4351977,3354.394873
4351979,1770.126354
4351995,2152.272047
4352000,2111.370058
4351874,3007.625955
4352009,2195.664159
4352010,2908.810974
4351847,1636.664165
4351852,1457.409093
4352016,2245.193491
4351829,1354.272733
4352018,1518.961057
4352035,2991.263288
4351830,2196.375506
4352044,3196.875058
4351898,1489.222706
4352045,2686.961989
4351966,2740.994547
4352017,1953.072923
4351927,1296.753614
4352088,2606.165537
4352091,2298.685643
4352093,2637.467692
4351851,3546.975567
4352095,2110.687043
4352005,2462.378638
4352098,1801.962681
4352112,5028.567314
4352113,1806.264943
4352116,1653.550649
4352126,2643.893163
4352089,3282.762004
4352135,2944.089448
4352136,2044.333039
4352137,3360.020723
4352154,1646.849684
4351955,3975.811768
4352160,1307.685133
4352074,2088.058484
4352106,2381.993959
4352107,3126.493939
4352037,3518.489548
4352182,2559.962491
4352184,3856.951571
4352193,3168.614215
4352194,1044.535087
4352075,1377.348939
4352058,3264.620518
4352004,1217.01716
4352132,940.8559968
4352203,3870.687162
4352006,5169.793577
4351963,1504.178518
4351980,1936.446004
4351944,3092.27145
4352218,3917.222518
4352059,1409.224309
4352227,1678.966624
4352228,1873.758391
4352138,3236.558828
4352195,1724.441114
4352235,3266.486341
4352186,4475.025613
4352131,3216.509709
4352242,710.8156505
4352243,2728.735772
4352270,2745.808861
4352272,2957.714173
4352273,3259.192156
4352281,4079.868966
4352290,2489.402786
4352293,2902.092336
4352299,1809.071572
4352319,5711.688141
4352328,2383.12331
4352232,2213.755233
4352336,3343.475164
4352342,1185.458845
4352238,1785.948233
4352269,2296.339276
4352307,4024.001993
4352354,2239.226503
4352373,3083.949007
4352375,1773.581555
4352340,1545.805394
4352377,1271.89663
4352252,955.3256322
4352401,3183.7797
4352404,3349.994899
4352407,3490.767979
4352408,1936.65467
4352321,2167.84688
4352415,3486.176294
4352374,4409.593776
4352429,778.1303385
4352425,2820.757675
4352443,3595.158023
4352451,2066.755977
4352452,3018.037603
4352382,1420.824847
4352387,2863.251051
4352464,3053.197672
4352475,2542.998299
4352433,793.3800806
4352398,1684.826999
4352300,4258.438583
4352359,2407.899903
4352221,2341.329038
4352099,2473.9561
4352492,3513.54243
4352496,2733.977843
4352428,2438.205243
4352507,1777.611736
4352508,2906.577921
4352466,4079.961444
4352349,2228.810606
4352515,2638.493355
4352395,2555.621755
4352372,1613.567513
4352519,699.0817329
4352471,1396.232956
4352536,2269.453344
4352560,3212.605222
4352562,3122.525771
4352564,3171.28972
4352546,3930.32524
4352511,4462.010909
4352274,1918.283423
4352582,1837.810816
4352500,3053.02258
4352591,1958.875372
4352569,1795.430148
4352535,3303.454454
4352601,1445.211138
4352550,2389.09213
4352606,1784.281612
4352461,3279.165154
4352362,1628.980928
4352540,2846.878745
4352516,3351.191861
4352617,3174.655853
4352418,3535.452455
4352431,1748.257803
4352631,1950.658794
4352430,3431.314291
4352652,6034.467773
4352587,1686.346988
4352667,1921.306206
4352668,1281.20548
4352570,677.6142881
4352662,1431.182104
4352592,1292.734045
4352653,3237.97911
4352625,1434.303379
4352531,1840.872806
4352331,1871.139566
4352688,2557.13868
4352598,1470.796996
4352669,2157.908955
4352650,3730.020952
4352720,3247.455622
4352719,3463.193649
4352738,3250.235071
4352743,1257.519947
4352534,851.6766623
4352694,1917.221904
4352756,1660.145194
4352760,1620.249573
4352736,3274.945701
4352705,2450.835406
4352761,1785.083039
4352727,4093.844443
4352794,4044.119501
4352715,2065.969177
4352633,2368.936488
4352676,3872.607143
4352801,3355.414121
4352701,2620.265934
4352777,1723.068591
4352757,1807.879484
4352791,2258.385766
4352713,2389.804646
4352814,1423.679626
4352768,1620.223787
4352729,3241.102328
4352817,1165.673534
4352789,2528.338359
4352796,2291.570674
4352762,3125.180209
4352803,2129.650441
4352806,1474.926649
4352855,1606.017631
4352824,2623.816393
4352861,1395.144476
4352832,1979.876509
4352827,2031.560037
4352862,4404.596918
4352865,3522.015023
4352526,956.7315918
4352876,1170.243316
4352846,2786.600751
4352881,5363.788467
4352884,2896.466356
4352898,2486.951434
4352899,1664.976468
4352902,2144.013881
4352900,1318.369945
4352908,3759.893829
4352901,2284.555127
4352914,2322.599776
4352917,1242.378818
4352904,2496.343356
4352910,1434.779627
4352919,1307.220625
4352920,1174.810206
4352927,1599.031908
4352922,1097.943285
4352925,2299.337813
4352924,1858.254603
4354182,2049.219815
4354191,2027.203999
4354301,1332.064897
4353838,2740.633828
4353864,5173.740301
4353843,4545.728434
4353859,2995.304185
4353845,3328.410339
4354209,2672.436932
4354206,3054.400966
4353848,3379.501192
4354800,1290.153176
4354861,1818.962428
4354545,3062.380063
4354515,2824.659338
4355203,3369.03431
4355209,1536.451194
4355214,1971.18281
4355218,5814.390811
4355225,4146.694719
4355228,3345.813098
4355235,3741.953101
4355240,2276.344426
4355243,3584.171162
4355244,4317.474375
4355245,3426.129066
4355247,1767.719567
4355249,2844.284676
4355250,3511.644911
4355252,2031.683273
4355253,1840.197433
4355257,3137.090873
4355258,1819.802931
4355260,1645.688728
4355288,3303.580118
4354764,3040.73249
4355354,3682.214995
4355415,3100.689807
4355269,3236.392281
4355038,3045.110188
4355509,1170.036213
4355432,3048.941993
4354760,1024.113326
4355547,2991.054098
4354768,1990.4554
4355565,3281.144481
4355562,2840.161961
4355540,4529.725366
4355264,1256.184057
4355596,3913.456495
4355507,4072.786926
4355618,1681.930598
4355628,2482.112989
4354771,3190.581233
4355659,2771.379429
4355680,1531.117407
4354748,3255.016603
4354757,3683.532708
4355704,3120.855007
4355746,883.8670133
4355812,2328.915888
4355718,1520.044129
4355377,2467.772158
4355902,2788.534254
4355903,1876.014818
4355904,2154.501999
4355922,2254.57024
4355924,1806.53459
4355940,3408.459412
4355943,2174.224439
4356010,3095.696474
4356013,2470.499728
4356017,1558.849892
4356036,3880.543474
4355266,1783.23264
4356043,1537.675122
4355508,2425.750909
4356057,2643.559565
4356126,2095.780178
4356137,5208.446076
4355843,1699.038455
4356141,1691.436379
4356158,2184.358119
4356161,2289.314312
4356162,1243.393527
4356184,2721.390545
4356245,3151.983663
4356276,3455.333045
4356281,2416.284716
4356302,3824.192077
4356311,1016.838407
4356327,2264.736607
4356401,2115.265951
4356403,1549.803597
4356405,2759.422947
4356407,2759.382582
4356409,1158.583607
4356410,2426.833533
4356412,2714.279017
4356413,1912.186003
4356424,1509.391081
4355826,4024.117762
4356430,1464.837845
4356432,2601.489105
4355833,3845.118146
4356443,582.0309801
4356456,1624.0999
4355828,2438.924416
4356511,864.8475433
4356533,4019.426624
4355863,3975.836532
4356546,1857.484913
4356422,3182.872931
4356554,1260.144876
4356559,2445.061642
4356552,868.7650877
4356583,761.9355269
4355838,3207.33518
4356587,3099.745013
4356553,3639.866409
4356575,3511.566141
4356608,1716.199617
4356615,2995.399747
4356633,3248.206213
4356639,2455.637528
4356647,2217.485743
4356569,1342.794143
4355837,1431.190294
4356658,2764.083716
4356659,1638.006105
4356660,3061.509537
4356671,3421.777606
4356488,1732.513417
4356677,2437.91638
4356338,1124.460223
4356607,3866.664048
4356687,2658.984138
4356423,3071.213012
4356713,2083.721433
4356739,2557.974058
4355829,2615.871887
4356418,2177.614416
4356421,3282.467959
4356419,2098.757415
4356767,2026.003076
4356770,3224.30942
4356776,1563.136265
4356797,1973.637715
4356799,4233.54486
4356831,2568.746808
4356835,3260.236435
4356853,1381.095161
4356854,1835.911862
4356855,2760.880935
4355827,3553.726934
4356858,1755.275158
4356865,1166.729812
4356652,2553.987986
4356459,1298.349972
4356896,2599.912027
4356927,3887.729609
4356822,2740.139641
4356417,4190.039041
4356823,3097.179741
4356644,2916.555868
4357006,2426.633839
4357010,2652.15308
4357014,1628.393415
4356427,1359.411442
4357048,2451.307521
4355839,5421.646053
4357112,2961.491847
4355825,1160.996125
4357138,2464.209539
4355824,2337.662482
4357141,1012.98581
4356883,1634.161529
4357155,2819.933986
4357056,4545.526003
4357164,2932.204705
4356884,2194.241368
4357166,1358.43374
4357181,2740.847497
4356940,2596.260242
4355832,2534.209238
4356796,1411.540516
4357202,576.7967875
4357205,2449.695458
4356985,1236.133263
4356716,1356.332908
4356591,2167.862358
4357244,2295.782356
4357140,2947.439121
4357053,3045.669243
4357279,895.8354499
4357296,2440.192924
4357211,1958.918573
4357328,1963.04908
4357336,1916.070699
4357340,1764.517252
4355835,2526.175116
4357283,1363.397856
4357392,2317.897417
4357265,3190.23093
4357426,3311.657711
4357316,983.6070561
4355845,1780.473119
4357135,1334.750405
4357495,1451.280126
4357518,1457.507797
4357307,1335.083743
4357555,3019.927951
4357556,1520.164888
4357568,2309.240999
4357570,1831.564982
4357344,2188.078169
4357388,1011.554027
4357054,2844.251689
4357608,2114.845002
4357393,2780.896502
4357702,2422.182306
4357704,1981.252696
4357710,1658.540118
4357713,2844.248664
4357715,2756.025403
4357717,1782.167552
4357718,3230.068409
4357719,2951.918477
4357720,3063.606913
4357722,2459.245906
4357723,1823.807724
4357729,2195.728525
4357521,887.0347605
4357747,2821.858463
4357751,3638.228428
4357752,3473.878417
4357754,3472.975196
4357756,2663.388885
4357755,2505.545555
4357757,1968.069078
4357758,2254.678123
4357759,1094.217876
4357110,3262.07679
4357554,1966.847818
4357775,3460.518437
4357799,1226.017003
4357798,1411.1302
4357609,2627.82474
4357818,2401.114205
4357821,3180.831551
4357735,2765.717923
4357840,1809.501584
4357856,1896.558036
4357857,2543.381149
4357777,783.1895162
4357206,3390.481233
4357989,2848.9398
4357991,1920.865374
4357725,2177.472067
4358012,2066.498455
4358016,1484.403036
4358017,1735.317576
4358040,690.4046214
4358086,2664.682084
4357829,2114.623146
4358092,2648.930759
4358104,920.6715386
4358106,1457.459389
4358112,1159.2589
4358170,1182.7799
4358171,1638.202311
4357915,2852.811113
4357863,3277.828579
4358212,946.3259053
4358008,4103.326852
4357902,1598.827687
4358225,2182.636673
4358234,4477.5142
4357801,4716.722155
4357118,3333.270331
4358256,666.8305515
4358265,3831.977399
4358267,1168.943319
4358284,4103.504748
4358315,3029.158895
4358333,2578.797447
4358352,2376.801571
4358359,2037.049162
4358367,2093.687875
4358378,4057.06021
4358404,3938.756435
4358405,3561.450725
4358406,2375.987309
4357971,2586.150194
4358411,2903.358226
4358429,1439.223374
4358038,846.7457455
4357451,2211.525884
4358451,2911.174176
4358238,1932.895795
4358172,2084.231341
4358140,3863.616794
4358485,3156.522676
4357919,3071.399691
4358517,2622.146835
4358523,2005.587892
4358020,1686.077775
4358546,3432.01979
4358456,904.4008688
4358564,2948.438592
4358569,2574.204092
4357966,1709.303432
4358571,1745.347826
4357843,1576.598497
4358108,1608.12325
4358588,4569.907042
4358408,905.3612487
4358114,3257.653317
4358616,1723.412554
4358457,2522.919667
4358636,3981.936093
4358592,1184.230294
4358655,1017.99724
4358467,2250.830831
4358365,2256.246475
4358673,2907.574305
4358455,3167.771437
4358689,2016.214773
4358562,2859.264634
4358321,2723.072082
4358706,1842.983132
4358730,2330.155234
4358738,2939.715698
4357815,1352.725874
4358760,1259.697233
4358763,2604.452489
4358576,3437.477716
4358809,1010.287882
4358644,1685.823125
4358816,2923.402143
4358817,2162.611434
4358820,2609.827679
4358824,2288.370163
4358746,2034.079288
4358796,3644.720801
4358830,877.3759022
4358283,1704.591718
4358856,3197.987814
4358611,934.3826279
4358855,1473.437617
4358833,2824.348908
4358962,2578.322561
4358963,495.6419325
4358998,2936.490949
4359008,2009.305615
4359064,3202.819542
4359068,3286.488079
4359076,3269.653827
4359110,1779.099768
4359112,2280.449475
4359113,2779.107193
4359115,2335.258536
4359116,1470.416782
4359005,2065.026375
4359131,2721.975968
4359132,1785.805276
4358610,1846.906853
4359150,2230.994214
4359151,721.4378383
4358742,2133.535403
4358914,3139.112235
4358943,2034.104867
4359183,3109.116086
4358729,1486.119611
4359207,1328.741711
4358912,1630.217206
4358895,2154.419855
4359243,2549.066827
4359089,2127.33211
4359087,1267.929668
4359006,1276.730424
4359285,2756.802678
4359305,1052.516979
4359072,771.5075497
4359075,2654.210328
4358953,5495.625811
4359347,1443.558795
4359348,4141.518474
4359074,3149.811682
4359210,3211.95806
4359370,1573.521508
4359287,1215.642959
4359380,2041.715941
4359090,2780.813407
4359388,2631.663128
4359389,2240.127517
4359412,2145.674672
4359328,1654.661074
4359167,1476.205737
4359423,2323.426909
4359424,1262.350542
4359437,1879.439127
4358893,2326.685998
4359428,2985.125759
4358971,3097.090206
4359482,1904.415317
4358928,1305.221004
4359153,4489.526544
4359244,2031.126864
4359373,3649.421391
4358916,1266.460883
4359564,2577.25705
4359566,3826.340259
4359573,1996.595691
4359396,3774.321389
4359589,2996.089744
4359590,3464.040151
4359091,1229.917115
4359662,3158.035105
4359374,1794.41952
4359678,2099.125194
4359118,2693.429092
4359397,1839.169594
4359429,1095.346568
4359720,2558.714294
4359683,2283.584542
4359463,1346.633503
4359739,2416.194902
4359426,3484.362946
4359740,2129.766631
4359744,1244.724941
4359795,1277.937843
4359796,1430.949655
4359376,2626.12161
4359811,1875.357883
4359820,3325.541457
4359533,2356.821362
4359826,1757.387069
4359375,2324.68121
4359859,2267.435338
4359588,2218.877186
4359073,3354.998674
4359876,2644.874219
4359484,1681.807724
4359430,2990.490079
4359919,2573.769958
4359902,3538.191545
4359921,2935.421722
4359926,2398.951667
4359973,1941.946727
4360025,3058.694728
4360026,4150.477463
4360046,2771.041267
4358911,2763.005684
4359329,1974.843178
4360068,1791.755869
4360087,2251.203142
4359972,2355.786091
4360126,2520.174839
4359979,4268.509779
4359724,3746.970179
4359034,3707.212469
4359666,3017.960899
4360182,2622.905079
4359745,1921.25126
4360268,3296.085958
4359486,2443.609755
4359686,1259.92597
4360017,1840.129715
4359839,2386.095581
4360299,3414.919747
4360301,2886.727307
4360109,975.8826631
4360140,2706.611968
4360320,1222.152884
4360351,1529.045649
4359901,1960.045869
4360369,1762.707844
4359831,3798.605385
4360436,1966.145167
4360437,2118.10682
4360439,3073.402645
4360441,3188.849682
4360442,2850.630919
4360444,1311.48681
4360480,2018.651948
4360483,4587.381393
4360484,3894.414389
4360486,1957.604891
4360487,2872.145503
4360488,2015.581798
4360489,1930.320385
4359774,3197.557562
4360525,3806.673598
4360110,3849.565582
4360371,2969.239521
4360527,1270.896041
4360231,3336.294954
4360606,1791.617601
4360609,4763.443653
4360643,3796.293261
4359777,2689.904946
4360251,3766.366093
4360673,1500.67326
4360679,1270.384491
4360608,2958.209415
4360445,2234.901022
4360743,2508.350351
4359705,1420.541409
4360539,1938.824868
4360516,2762.710406
4360794,1653.019806
4360797,1679.619359
4360562,2538.774032
4360581,1632.685736
4360723,2612.408048
4360354,2212.341416
4360129,1654.695312
4360493,2112.637025
4360799,2219.168845
4360883,3576.0679
4360682,1383.763493
4360446,1089.771486
4360578,2968.555241
4359927,1766.558295
4360939,1919.148677
4360751,2521.812845
4360962,1651.932546
4360971,1497.019326
4360972,3415.885709
4360990,1144.575755
4360561,1620.410813
4360644,2371.726357
4360704,2092.296834
4361051,2535.523737
4360853,1400.059356
4361077,3038.061518
4361078,3007.209252
4360773,857.9619863
4361154,2799.018523
4360447,3077.354459
4360845,3462.958255
4360726,3706.323263
4361157,2023.974549
4361179,1417.540918
4361211,1150.267949
4361234,2103.252026
4360849,2018.032335
4361259,2584.688576
4361262,1988.132079
4360671,3133.550667
4361276,3896.961783
4361277,2465.140329
4361278,2289.451661
4361298,777.1063484
4361366,2439.671159
4361328,1026.281581
4361264,1277.072862
4360686,2001.234447
4361390,2876.481336
4361391,2761.957886
4361392,2624.318602
4361393,2260.362925
